Fecha,Estacion,Hora,Pasajeros,Tiempo_espera_min,Puntual,Clima,Demanda_alta,Es_hora_pico
2024-04-13,Est_10,21,74,7.197891950157936,1,Soleado,0,No
2024-04-14,Est_1,6,105,3.924475776308096,1,Nublado,1,Si
2024-04-14,Est_1,9,100,5.073123601450046,1,Nublado,0,No
2024-04-14,Est_1,12,64,8.730385514975389,1,Soleado,0,No
2024-04-14,Est_1,15,78,9.079524095894264,1,Soleado,0,No
2024-04-14,Est_1,18,123,3.61315382843285,1,Soleado,1,Si
2024-04-14,Est_1,21,70,4.603601245606852,1,Nublado,0,No
2024-04-14,Est_2,6,119,4.725274293420058,1,Nublado,1,Si
2024-04-14,Est_2,9,92,6.464990298730193,1,Soleado,0,No
2024-04-14,Est_2,12,78,7.750360704154855,1,Nublado,0,No
2024-04-14,Est_2,15,78,6.19959954034125,1,Lluvia,0,No
2024-04-14,Est_2,18,134,3.806664398088676,1,Nublado,1,Si
2024-04-14,Est_2,21,77,7.636590906791519,1,Soleado,0,No
2024-04-14,Est_3,6,126,4.127326949911919,1,Soleado,1,Si
2024-04-14,Est_3,9,78,5.239180053386541,1,Nublado,0,No
2024-04-14,Est_3,12,70,10.143765252713738,1,Nublado,0,No
2024-04-14,Est_3,15,88,9.391663587623796,1,Nublado,0,No
2024-04-14,Est_3,18,122,6.030598693788375,1,Soleado,1,Si
2024-04-14,Est_3,21,73,9.199811288917903,1,Nublado,0,No
2024-04-14,Est_4,6,113,2.239883383241371,1,Soleado,1,Si
2024-04-14,Est_4,9,82,6.951579083425795,1,Soleado,0,No
2024-04-14,Est_4,12,66,3.71511744253217,1,Lluvia,0,No
2024-04-14,Est_4,15,71,8.791888330770597,1,Nublado,0,No
2024-04-14,Est_4,18,136,4.553776698689225,1,Lluvia,1,Si
2024-04-14,Est_4,21,82,8.96797560786092,1,Soleado,0,No
2024-04-14,Est_5,6,111,8.187157104525443,1,Nublado,1,Si
2024-04-14,Est_5,9,65,8.997008592982604,1,Nublado,0,No
2024-04-14,Est_5,12,72,8.859376009662341,0,Nublado,0,No
2024-04-14,Est_5,15,84,6.40565548284736,1,Soleado,0,No
2024-04-14,Est_5,18,107,8.455458128157183,1,Nublado,1,Si
2024-04-14,Est_5,21,86,4.780833665290414,1,Soleado,0,No
2024-04-14,Est_6,6,111,3.7640967695420007,1,Lluvia,1,Si
2024-04-14,Est_6,9,80,5.921335822826221,1,Nublado,0,No
2024-04-14,Est_6,12,87,4.975635682672702,1,Nublado,0,No
2024-04-14,Est_6,15,97,6.377179348142093,1,Nublado,0,No
2024-04-14,Est_6,18,117,6.792144292815406,1,Soleado,1,Si
2024-04-14,Est_6,21,80,8.341970781360809,1,Nublado,0,No
2024-04-14,Est_7,6,128,2.685797727185532,1,Nublado,1,Si
2024-04-14,Est_7,9,94,6.050867455172441,1,Lluvia,0,No
2024-04-14,Est_7,12,90,6.814400979850365,1,Soleado,0,No
2024-04-14,Est_7,15,80,7.686708414888677,1,Soleado,0,No
2024-04-14,Est_7,18,113,5.612079270255133,1,Nublado,1,Si
2024-04-14,Est_7,21,99,7.8261963584104945,1,Nublado,0,No
2024-04-14,Est_8,6,125,4.459941096864526,1,Lluvia,1,Si
2024-04-14,Est_8,9,75,5.907884353217018,1,Lluvia,0,No
2024-04-14,Est_8,12,99,8.544186222397535,1,Soleado,0,No
2024-04-14,Est_8,15,92,8.308473070042675,0,Nublado,0,No
2024-04-14,Est_8,18,119,3.320680807425247,1,Nublado,1,Si
2024-04-14,Est_8,21,71,6.409705216045407,1,Nublado,0,No
2024-04-14,Est_9,6,119,5.800038867058174,1,Lluvia,1,Si
2024-04-14,Est_9,9,85,8.259202756777608,1,Lluvia,0,No
2024-04-14,Est_9,12,86,8.399692108511605,0,Lluvia,0,No
2024-04-14,Est_9,15,85,6.665918948835089,1,Soleado,0,No
2024-04-14,Est_9,18,143,4.213149479349424,1,Soleado,1,Si
2024-04-14,Est_9,21,76,9.028304018300716,1,Nublado,0,No
2024-04-14,Est_10,6,118,9.8646394543921,1,Lluvia,1,Si
2024-04-14,Est_10,9,73,10.461874375924166,1,Nublado,0,No
2024-04-14,Est_10,12,78,6.066947791668428,1,Nublado,0,No
2024-04-14,Est_10,15,78,7.874106374760797,1,Nublado,0,No
2024-04-14,Est_10,18,120,6.189763532328016,1,Soleado,1,Si
2024-04-14,Est_10,21,71,6.816914301818084,1,Soleado,0,No
2024-04-15,Est_1,6,138,3.927978984514352,1,Soleado,1,Si
2024-04-15,Est_1,9,78,7.781919857520721,1,Soleado,0,No
2024-04-15,Est_1,12,77,6.121108490023367,0,Lluvia,0,No
2024-04-15,Est_1,15,72,7.493660168065194,1,Soleado,0,No
2024-04-15,Est_1,18,116,3.9616245061011552,1,Nublado,1,Si
2024-04-15,Est_1,21,91,4.046615286375875,0,Nublado,0,No
2024-04-15,Est_2,6,129,5.338642284667632,1,Soleado,1,Si
2024-04-15,Est_2,9,86,7.026419877900486,0,Soleado,0,No
2024-04-15,Est_2,12,72,8.502737280522906,0,Soleado,0,No
2024-04-15,Est_2,15,73,6.253643742422189,0,Soleado,0,No
2024-04-15,Est_2,18,122,2.2532826824924745,1,Lluvia,1,Si
2024-04-15,Est_2,21,80,5.157334253101356,1,Lluvia,0,No
2024-04-15,Est_3,6,98,3.436133457994136,1,Nublado,0,Si
2024-04-15,Est_3,9,68,5.24164936984504,1,Soleado,0,No
2024-04-15,Est_3,12,94,7.271594114156623,0,Lluvia,0,No
2024-04-15,Est_3,15,73,8.954917055974096,1,Lluvia,0,No
2024-04-15,Est_3,18,138,4.753497191171913,1,Soleado,1,Si
2024-04-15,Est_3,21,77,7.318140029611262,1,Soleado,0,No
2024-04-15,Est_4,6,126,5.052070623128842,1,Nublado,1,Si
2024-04-15,Est_4,9,84,4.04724367984292,1,Soleado,0,No
2024-04-15,Est_4,12,77,6.425774215580547,1,Soleado,0,No
2024-04-15,Est_4,15,100,6.814406580587746,1,Soleado,0,No
2024-04-15,Est_4,18,129,3.235739995167829,1,Lluvia,1,Si
2024-04-15,Est_4,21,95,7.731340445630078,1,Lluvia,0,No
2024-04-15,Est_5,6,99,6.554131476569384,1,Soleado,0,Si
2024-04-15,Est_5,9,82,4.865537612107491,1,Soleado,0,No
2024-04-15,Est_5,12,71,8.468334337835168,1,Nublado,0,No
2024-04-15,Est_5,15,76,4.942385306104741,1,Soleado,0,No
2024-04-15,Est_5,18,131,6.944094592672094,0,Nublado,1,Si
2024-04-15,Est_5,21,75,5.339264774796322,1,Soleado,0,No
2024-04-15,Est_6,6,116,4.322075942132184,0,Lluvia,1,Si
2024-04-15,Est_6,9,68,5.8159922414204885,1,Soleado,0,No
2024-04-15,Est_6,12,105,7.479287006174433,1,Nublado,1,No
2024-04-15,Est_6,15,81,9.480425902738428,1,Lluvia,0,No
2024-04-15,Est_6,18,114,3.8909428888114457,1,Nublado,1,Si
2024-04-15,Est_6,21,82,8.787849001620359,0,Soleado,0,No
2024-04-15,Est_7,6,119,5.452550013352603,1,Soleado,1,Si
2024-04-15,Est_7,9,103,7.263304344367897,1,Soleado,1,No
2024-04-15,Est_7,12,94,8.039286376356156,1,Soleado,0,No
2024-04-15,Est_7,15,91,7.873856978213208,1,Lluvia,0,No
2024-04-15,Est_7,18,124,5.644011234202601,1,Soleado,1,Si
2024-04-15,Est_7,21,77,7.569459472578949,1,Nublado,0,No
2024-04-15,Est_8,6,115,5.878856301746974,1,Soleado,1,Si
2024-04-15,Est_8,9,74,5.894844796078568,1,Soleado,0,No
2024-04-15,Est_8,12,102,8.424391857046732,1,Nublado,1,No
2024-04-15,Est_8,15,73,6.910877228091259,1,Soleado,0,No
2024-04-15,Est_8,18,125,3.230946317551074,1,Nublado,1,Si
2024-04-15,Est_8,21,86,7.2583815796165565,1,Nublado,0,No
2024-04-15,Est_9,6,115,4.475841009174566,1,Nublado,1,Si
2024-04-15,Est_9,9,77,5.841146876865639,1,Soleado,0,No
2024-04-15,Est_9,12,92,7.80644485442482,1,Soleado,0,No
2024-04-15,Est_9,15,70,7.642279371715864,1,Nublado,0,No
2024-04-15,Est_9,18,109,4.8605836900796175,1,Lluvia,1,Si
2024-04-15,Est_9,21,84,6.640747116967376,1,Nublado,0,No
2024-04-15,Est_10,6,140,4.087660238832861,1,Nublado,1,Si
2024-04-15,Est_10,9,82,7.544673441616785,1,Soleado,0,No
2024-04-15,Est_10,12,87,7.852154807692969,1,Nublado,0,No
2024-04-15,Est_10,15,80,5.425516751635088,1,Nublado,0,No
2024-04-15,Est_10,18,109,7.88516869223743,1,Soleado,1,Si
2024-04-15,Est_10,21,81,5.838077544972127,1,Lluvia,0,No
2024-04-16,Est_1,6,120,1.8832822702157048,1,Soleado,1,Si
2024-04-16,Est_1,9,81,6.519553293195037,1,Soleado,0,No
2024-04-16,Est_1,12,83,2.943412552595837,0,Soleado,0,No
2024-04-16,Est_1,15,90,6.0551731714542845,1,Nublado,0,No
2024-04-16,Est_1,18,129,3.5225103112744773,0,Soleado,1,Si
2024-04-16,Est_1,21,90,7.298020014321111,0,Soleado,0,No
2024-04-16,Est_2,6,133,4.223461140696178,1,Nublado,1,Si
2024-04-16,Est_2,9,82,6.86786313395639,1,Soleado,0,No
2024-04-16,Est_2,12,76,9.397807168144512,1,Nublado,0,No
2024-04-16,Est_2,15,79,8.20319268792718,1,Soleado,0,No
2024-04-16,Est_2,18,114,4.96654957442292,1,Nublado,1,Si
2024-04-16,Est_2,21,81,5.966671686136891,1,Lluvia,0,No
2024-04-16,Est_3,6,122,4.843485810519662,1,Soleado,1,Si
2024-04-16,Est_3,9,82,7.589960575007986,1,Nublado,0,No
2024-04-16,Est_3,12,77,8.124850359135566,1,Soleado,0,No
2024-04-16,Est_3,15,75,7.418901757324789,1,Nublado,0,No
2024-04-16,Est_3,18,126,5.85800941745071,1,Soleado,1,Si
2024-04-16,Est_3,21,83,5.942907346583674,1,Soleado,0,No
2024-04-16,Est_4,6,110,5.9504915371610885,1,Nublado,1,Si
2024-04-16,Est_4,9,79,5.952700488083425,1,Soleado,0,No
2024-04-16,Est_4,12,81,8.709333304038203,1,Lluvia,0,No
2024-04-16,Est_4,15,85,6.418957053170783,1,Soleado,0,No
2024-04-16,Est_4,18,114,5.893236346458886,1,Soleado,1,Si
2024-04-16,Est_4,21,77,6.115157865305664,1,Lluvia,0,No
2024-04-16,Est_5,6,125,4.906040634009147,1,Soleado,1,Si
2024-04-16,Est_5,9,92,7.364685187769339,1,Soleado,0,No
2024-04-16,Est_5,12,75,9.33818377674534,1,Nublado,0,No
2024-04-16,Est_5,15,72,4.704307885384935,1,Soleado,0,No
2024-04-16,Est_5,18,108,4.088530481939791,1,Lluvia,1,Si
2024-04-16,Est_5,21,69,6.794033551316681,1,Soleado,0,No
2024-04-16,Est_6,6,127,4.6354082016787,1,Nublado,1,Si
2024-04-16,Est_6,9,80,7.003431904215256,1,Nublado,0,No
2024-04-16,Est_6,12,88,4.721633762364898,1,Lluvia,0,No
2024-04-16,Est_6,15,85,3.053904794756405,1,Soleado,0,No
2024-04-16,Est_6,18,99,6.485249358438933,1,Lluvia,0,Si
2024-04-16,Est_6,21,81,6.6743033875806965,1,Nublado,0,No
2024-04-16,Est_7,6,113,4.350839174617417,1,Soleado,1,Si
2024-04-16,Est_7,9,74,8.190727700715723,1,Soleado,0,No
2024-04-16,Est_7,12,70,6.736932316151964,1,Soleado,0,No
2024-04-16,Est_7,15,79,7.737258470870175,1,Soleado,0,No
2024-04-16,Est_7,18,103,3.730460420169541,0,Soleado,1,Si
2024-04-16,Est_7,21,88,6.1226385198733455,1,Nublado,0,No
2024-04-16,Est_8,6,118,5.5936982730646205,1,Nublado,1,Si
2024-04-16,Est_8,9,79,7.395326217932178,1,Lluvia,0,No
2024-04-16,Est_8,12,76,2.488551490459364,1,Lluvia,0,No
2024-04-16,Est_8,15,69,7.856769109328813,1,Soleado,0,No
2024-04-16,Est_8,18,97,5.74109587846328,1,Soleado,0,Si
2024-04-16,Est_8,21,65,2.718060005643413,1,Lluvia,0,No
2024-04-16,Est_9,6,115,5.068237214496128,0,Soleado,1,Si
2024-04-16,Est_9,9,79,7.8375046348175585,1,Lluvia,0,No
2024-04-16,Est_9,12,74,3.4120656935304643,1,Lluvia,0,No
2024-04-16,Est_9,15,91,8.26716156367255,1,Soleado,0,No
2024-04-16,Est_9,18,121,5.414872258386573,1,Soleado,1,Si
2024-04-16,Est_9,21,88,7.012834121236525,1,Soleado,0,No
2024-04-16,Est_10,6,118,7.179913214063816,1,Soleado,1,Si
2024-04-16,Est_10,9,89,6.882654011412224,1,Nublado,0,No
2024-04-16,Est_10,12,73,7.246442148055854,1,Lluvia,0,No
2024-04-16,Est_10,15,82,10.294334713229198,1,Nublado,0,No
2024-04-16,Est_10,18,134,3.7459067718499632,0,Soleado,1,Si
2024-04-16,Est_10,21,77,9.13674373187042,1,Lluvia,0,No
2024-04-17,Est_1,6,147,6.1392723312291615,1,Soleado,1,Si
2024-04-17,Est_1,9,75,6.562362051612194,1,Soleado,0,No
2024-04-17,Est_1,12,86,6.801795116647679,1,Soleado,0,No
2024-04-17,Est_1,15,80,6.214403045842867,1,Soleado,0,No
2024-04-17,Est_1,18,118,6.739071564950783,1,Soleado,1,Si
2024-04-17,Est_1,21,85,8.459652341522608,1,Nublado,0,No
2024-04-17,Est_2,6,110,2.773915002613497,1,Lluvia,1,Si
2024-04-17,Est_2,9,64,6.687297684189388,1,Nublado,0,No
2024-04-17,Est_2,12,81,5.5230178227291065,1,Soleado,0,No
2024-04-17,Est_2,15,85,5.811214829327181,1,Soleado,0,No
2024-04-17,Est_2,18,130,4.704617288004665,1,Nublado,1,Si
2024-04-17,Est_2,21,90,6.303128382826572,1,Soleado,0,No
2024-04-17,Est_3,6,98,4.970189546947533,1,Nublado,0,Si
2024-04-17,Est_3,9,87,6.839102851283587,1,Soleado,0,No
2024-04-17,Est_3,12,79,8.022043489862957,1,Lluvia,0,No
2024-04-17,Est_3,15,70,5.269461577990212,1,Soleado,0,No
2024-04-17,Est_3,18,119,6.411772799629954,1,Nublado,1,Si
2024-04-17,Est_3,21,80,7.287846603809554,1,Soleado,0,No
2024-04-17,Est_4,6,114,1.9456692457160951,1,Soleado,1,Si
2024-04-17,Est_4,9,92,7.0712402023774645,1,Nublado,0,No
2024-04-17,Est_4,12,89,7.461105354579533,1,Nublado,0,No
2024-04-17,Est_4,15,84,5.763081624347858,1,Soleado,0,No
2024-04-17,Est_4,18,124,2.3866674610470877,1,Soleado,1,Si
2024-04-17,Est_4,21,85,6.180937301774918,1,Soleado,0,No
2024-04-17,Est_5,6,107,1.4425109587116616,1,Nublado,1,Si
2024-04-17,Est_5,9,83,10.06310447939182,1,Soleado,0,No
2024-04-17,Est_5,12,73,5.970581296367373,1,Nublado,0,No
2024-04-17,Est_5,15,90,4.85099306539052,1,Nublado,0,No
2024-04-17,Est_5,18,112,3.64899292623128,1,Soleado,1,Si
2024-04-17,Est_5,21,85,5.553699892865133,1,Lluvia,0,No
2024-04-17,Est_6,6,159,5.7309578555674925,1,Soleado,1,Si
2024-04-17,Est_6,9,95,8.607894797817696,0,Soleado,0,No
2024-04-17,Est_6,12,90,5.997482207729798,1,Soleado,0,No
2024-04-17,Est_6,15,96,6.908386492971436,1,Nublado,0,No
2024-04-17,Est_6,18,115,7.054551661481277,1,Nublado,1,Si
2024-04-17,Est_6,21,74,5.370918126822871,1,Nublado,0,No
2024-04-17,Est_7,6,134,2.3282623783015497,0,Nublado,1,Si
2024-04-17,Est_7,9,89,3.6542979713133112,1,Lluvia,0,No
2024-04-17,Est_7,12,92,4.964596645450637,1,Lluvia,0,No
2024-04-17,Est_7,15,89,7.334729582121546,0,Lluvia,0,No
2024-04-17,Est_7,18,118,3.6826051207648,1,Nublado,1,Si
2024-04-17,Est_7,21,71,7.14983043161382,1,Soleado,0,No
2024-04-17,Est_8,6,123,6.901477266781961,1,Soleado,1,Si
2024-04-17,Est_8,9,82,7.433092004514754,0,Nublado,0,No
2024-04-17,Est_8,12,83,8.26465799848486,1,Soleado,0,No
2024-04-17,Est_8,15,68,8.74425786630248,1,Lluvia,0,No
2024-04-17,Est_8,18,109,5.484778223687309,1,Nublado,1,Si
2024-04-17,Est_8,21,85,8.925725289780342,0,Nublado,0,No
2024-04-17,Est_9,6,133,2.9082573967111074,1,Soleado,1,Si
2024-04-17,Est_9,9,82,8.580837328443824,1,Soleado,0,No
2024-04-17,Est_9,12,73,7.631049446527719,1,Lluvia,0,No
2024-04-17,Est_9,15,69,6.133118834750934,1,Soleado,0,No
2024-04-17,Est_9,18,126,3.7922423723856857,1,Soleado,1,Si
2024-04-17,Est_9,21,74,8.61527221698652,1,Soleado,0,No
2024-04-17,Est_10,6,138,6.03570902918227,1,Lluvia,1,Si
2024-04-17,Est_10,9,79,7.3984254897588,1,Soleado,0,No
2024-04-17,Est_10,12,71,6.733123186293403,1,Soleado,0,No
2024-04-17,Est_10,15,68,5.6307836210552304,1,Soleado,0,No
2024-04-17,Est_10,18,131,5.744600176600912,1,Nublado,1,Si
2024-04-17,Est_10,21,83,10.112597559022811,0,Soleado,0,No
2024-04-18,Est_1,6,136,5.751247386506318,1,Lluvia,1,Si
2024-04-18,Est_1,9,73,5.68228929798691,1,Nublado,0,No
2024-04-18,Est_1,12,94,5.439709420276153,1,Soleado,0,No
2024-04-18,Est_1,15,98,9.9177926114154,1,Nublado,0,No
2024-04-18,Est_1,18,112,5.615825127991425,1,Nublado,1,Si
2024-04-18,Est_1,21,73,6.65339578381348,0,Soleado,0,No
2024-04-18,Est_2,6,124,4.193531363330275,1,Soleado,1,Si
2024-04-18,Est_2,9,82,7.983105744775355,0,Lluvia,0,No
2024-04-18,Est_2,12,74,8.278702965149426,1,Lluvia,0,No
2024-04-18,Est_2,15,80,5.156224603299376,1,Lluvia,0,No
2024-04-18,Est_2,18,150,4.10538288804668,1,Lluvia,1,Si
2024-04-18,Est_2,21,77,6.551227341358849,1,Lluvia,0,No
2024-04-18,Est_3,6,124,4.150408113177916,0,Soleado,1,Si
2024-04-18,Est_3,9,68,8.247425179270605,1,Soleado,0,No
2024-04-18,Est_3,12,90,8.532273089172795,1,Soleado,0,No
2024-04-18,Est_3,15,84,8.378372281987494,1,Nublado,0,No
2024-04-18,Est_3,18,131,5.6326701113763065,1,Soleado,1,Si
2024-04-18,Est_3,21,83,8.965287862121345,1,Soleado,0,No
2024-04-18,Est_4,6,103,4.482252941825306,1,Nublado,1,Si
2024-04-18,Est_4,9,75,7.7338818026144915,1,Lluvia,0,No
2024-04-18,Est_4,12,77,7.083795909766746,1,Nublado,0,No
2024-04-18,Est_4,15,86,6.535525429017908,1,Soleado,0,No
2024-04-18,Est_4,18,131,3.999216372833742,1,Lluvia,1,Si
2024-04-18,Est_4,21,78,5.900546651314362,1,Nublado,0,No
2024-04-18,Est_5,6,118,5.78483477860555,1,Lluvia,1,Si
2024-04-18,Est_5,9,79,5.169518965084036,1,Lluvia,0,No
2024-04-18,Est_5,12,89,7.955987024534608,1,Soleado,0,No
2024-04-18,Est_5,15,79,9.424450064082874,1,Soleado,0,No
2024-04-18,Est_5,18,145,6.055160199708341,1,Soleado,1,Si
2024-04-18,Est_5,21,66,10.232393016074711,1,Nublado,0,No
2024-04-18,Est_6,6,110,6.077626135207462,1,Soleado,1,Si
2024-04-18,Est_6,9,80,6.763379525152772,1,Nublado,0,No
2024-04-18,Est_6,12,74,7.720390752108887,1,Nublado,0,No
2024-04-18,Est_6,15,88,5.417338486779326,1,Lluvia,0,No
2024-04-18,Est_6,18,101,7.206552036225656,1,Soleado,1,Si
2024-04-18,Est_6,21,73,5.950757169748535,1,Soleado,0,No
2024-04-18,Est_7,6,151,6.426959366449225,1,Soleado,1,Si
2024-04-18,Est_7,9,88,7.790346885498691,0,Nublado,0,No
2024-04-18,Est_7,12,75,7.999404508065284,1,Lluvia,0,No
2024-04-18,Est_7,15,77,7.866967785459336,1,Lluvia,0,No
2024-04-18,Est_7,18,137,4.0874738529809935,1,Lluvia,1,Si
2024-04-18,Est_7,21,60,7.888795460976642,1,Nublado,0,No
2024-04-18,Est_8,6,125,6.084240342478268,1,Lluvia,1,Si
2024-04-18,Est_8,9,79,7.167698737305082,0,Nublado,0,No
2024-04-18,Est_8,12,80,5.216554870697557,1,Soleado,0,No
2024-04-18,Est_8,15,92,6.925179768807824,1,Lluvia,0,No
2024-04-18,Est_8,18,121,2.952467306860047,1,Lluvia,1,Si
2024-04-18,Est_8,21,79,8.052242172887071,1,Nublado,0,No
2024-04-18,Est_9,6,121,6.655900320052861,1,Soleado,1,Si
2024-04-18,Est_9,9,66,6.615578763622642,1,Soleado,0,No
2024-04-18,Est_9,12,86,4.754113532232033,1,Soleado,0,No
2024-04-18,Est_9,15,84,8.921409365000091,1,Lluvia,0,No
2024-04-18,Est_9,18,123,3.2254157228984166,1,Nublado,1,Si
2024-04-18,Est_9,21,67,6.620855117355722,1,Lluvia,0,No
2024-04-18,Est_10,6,120,1.519526602654365,1,Soleado,1,Si
2024-04-18,Est_10,9,79,8.173944739474777,1,Lluvia,0,No
2024-04-18,Est_10,12,77,11.132826615579852,1,Nublado,0,No
2024-04-18,Est_10,15,80,6.541584078769295,1,Soleado,0,No
2024-04-18,Est_10,18,144,4.77482457311929,1,Soleado,1,Si
2024-04-18,Est_10,21,75,5.103990748078955,1,Soleado,0,No
2024-04-19,Est_1,6,118,2.906827242867392,1,Soleado,1,Si
2024-04-19,Est_1,9,87,5.938133588988887,1,Soleado,0,No
2024-04-19,Est_1,12,78,8.134732531474148,1,Nublado,0,No
2024-04-19,Est_1,15,71,4.128909894118799,1,Nublado,0,No
2024-04-19,Est_1,18,114,4.762541782985505,1,Soleado,1,Si
2024-04-19,Est_1,21,96,6.724219160261185,1,Nublado,0,No
2024-04-19,Est_2,6,112,5.881783832206603,1,Soleado,1,Si
2024-04-19,Est_2,9,69,7.929608177054303,1,Nublado,0,No
2024-04-19,Est_2,12,81,8.028384619447625,1,Lluvia,0,No
2024-04-19,Est_2,15,79,6.78752712098481,1,Lluvia,0,No
2024-04-19,Est_2,18,130,1.0627744154388323,1,Lluvia,1,Si
2024-04-19,Est_2,21,82,10.823514563076582,0,Soleado,0,No
2024-04-19,Est_3,6,109,6.306119966882605,1,Lluvia,1,Si
2024-04-19,Est_3,9,69,8.42321964470743,1,Soleado,0,No
2024-04-19,Est_3,12,73,7.286374786215566,0,Soleado,0,No
2024-04-19,Est_3,15,80,6.945504087936487,1,Soleado,0,No
2024-04-19,Est_3,18,109,2.989891893314097,1,Lluvia,1,Si
2024-04-19,Est_3,21,88,7.648325036138881,1,Soleado,0,No
2024-04-19,Est_4,6,126,3.7214198508888447,1,Lluvia,1,Si
2024-04-19,Est_4,9,72,7.713048416038015,1,Soleado,0,No
2024-04-19,Est_4,12,95,5.766885982258109,1,Soleado,0,No
2024-04-19,Est_4,15,80,5.171073300216709,1,Soleado,0,No
2024-04-19,Est_4,18,129,4.412184851919701,1,Soleado,1,Si
2024-04-19,Est_4,21,89,5.47335353638457,1,Soleado,0,No
2024-04-19,Est_5,6,104,4.222621041708196,1,Lluvia,1,Si
2024-04-19,Est_5,9,81,8.987914135655556,1,Lluvia,0,No
2024-04-19,Est_5,12,84,9.49559924821521,1,Nublado,0,No
2024-04-19,Est_5,15,70,7.457864689797029,1,Soleado,0,No
2024-04-19,Est_5,18,119,6.644820677345381,1,Nublado,1,Si
2024-04-19,Est_5,21,90,3.7131192232520784,1,Lluvia,0,No
2024-04-19,Est_6,6,133,6.474024714154911,1,Lluvia,1,Si
2024-04-19,Est_6,9,63,4.899893915225486,1,Nublado,0,No
2024-04-19,Est_6,12,73,6.421491053533227,1,Nublado,0,No
2024-04-19,Est_6,15,87,7.6517539691369585,1,Nublado,0,No
2024-04-19,Est_6,18,134,4.922715607213031,1,Soleado,1,Si
2024-04-19,Est_6,21,100,7.75463555293562,1,Lluvia,0,No
2024-04-19,Est_7,6,115,3.590805137021026,1,Soleado,1,Si
2024-04-19,Est_7,9,80,8.678867376346144,1,Soleado,0,No
2024-04-19,Est_7,12,77,9.067704441192255,1,Nublado,0,No
2024-04-19,Est_7,15,84,7.173736880840419,1,Lluvia,0,No
2024-04-19,Est_7,18,127,4.668436304694424,1,Nublado,1,Si
2024-04-19,Est_7,21,81,7.104054703987104,0,Soleado,0,No
2024-04-19,Est_8,6,145,4.013941169007913,0,Nublado,1,Si
2024-04-19,Est_8,9,81,6.926552453712325,1,Nublado,0,No
2024-04-19,Est_8,12,70,4.306535241054977,1,Nublado,0,No
2024-04-19,Est_8,15,84,6.504864712447844,1,Soleado,0,No
2024-04-19,Est_8,18,123,5.013175482347222,0,Nublado,1,Si
2024-04-19,Est_8,21,95,6.643475024558524,1,Soleado,0,No
2024-04-19,Est_9,6,143,4.913138375184637,1,Soleado,1,Si
2024-04-19,Est_9,9,79,5.897324798913118,1,Soleado,0,No
2024-04-19,Est_9,12,80,5.145796305954306,1,Lluvia,0,No
2024-04-19,Est_9,15,72,8.88150754113601,1,Lluvia,0,No
2024-04-19,Est_9,18,123,8.277642342554168,1,Nublado,1,Si
2024-04-19,Est_9,21,74,5.969926985495057,0,Soleado,0,No
2024-04-19,Est_10,6,128,1.888270473475533,1,Lluvia,1,Si
2024-04-19,Est_10,9,85,6.966947703993594,1,Lluvia,0,No
2024-04-19,Est_10,12,75,8.064028771682976,0,Soleado,0,No
2024-04-19,Est_10,15,91,7.029187383278325,1,Soleado,0,No
2024-04-19,Est_10,18,116,5.047093798299165,1,Soleado,1,Si
2024-04-19,Est_10,21,62,9.411367459599266,1,Soleado,0,No
2024-04-20,Est_1,6,144,5.914289067812902,1,Lluvia,1,Si
2024-04-20,Est_1,9,92,4.666939399238137,1,Nublado,0,No
2024-04-20,Est_1,12,81,7.126700179584921,1,Soleado,0,No
2024-04-20,Est_1,15,86,5.39611825936738,1,Nublado,0,No
2024-04-20,Est_1,18,98,2.268859583296976,1,Soleado,0,Si
2024-04-20,Est_1,21,83,5.941339775356952,0,Soleado,0,No
2024-04-20,Est_2,6,112,3.849703942993171,1,Nublado,1,Si
2024-04-20,Est_2,9,84,7.102108403872932,1,Lluvia,0,No
2024-04-20,Est_2,12,80,5.389467011623371,1,Soleado,0,No
2024-04-20,Est_2,15,83,7.121623814351236,1,Soleado,0,No
2024-04-20,Est_2,18,145,7.510045919228785,1,Soleado,1,Si
2024-04-20,Est_2,21,78,6.115821400091923,1,Soleado,0,No
2024-04-20,Est_3,6,116,6.033746685611503,1,Soleado,1,Si
2024-04-20,Est_3,9,79,5.9745485765704185,0,Lluvia,0,No
2024-04-20,Est_3,12,91,7.588951173476452,1,Soleado,0,No
2024-04-20,Est_3,15,90,7.680378285263828,1,Soleado,0,No
2024-04-20,Est_3,18,110,4.138848987074603,0,Lluvia,1,Si
2024-04-20,Est_3,21,76,7.804620849837015,1,Lluvia,0,No
2024-04-20,Est_4,6,140,4.813571334256346,1,Lluvia,1,Si
2024-04-20,Est_4,9,79,6.682923655273046,1,Lluvia,0,No
2024-04-20,Est_4,12,106,5.696069519517034,1,Nublado,1,No
2024-04-20,Est_4,15,69,6.983699294447542,1,Nublado,0,No
2024-04-20,Est_4,18,123,6.191900574417817,1,Soleado,1,Si
2024-04-20,Est_4,21,73,8.46043337414177,1,Nublado,0,No
2024-04-20,Est_5,6,107,5.824524779435389,1,Soleado,1,Si
2024-04-20,Est_5,9,82,9.702145148899731,0,Lluvia,0,No
2024-04-20,Est_5,12,64,6.699041051761852,1,Nublado,0,No
2024-04-20,Est_5,15,87,7.551265615810903,1,Soleado,0,No
2024-04-20,Est_5,18,119,5.834033145263437,1,Soleado,1,Si
